0.84047673	0	0
0.835155705	0	0
0.830419065	0	0
0.825682426	0	0
0.820945787	0	0
0.816209148	0	0
0.811472509	0	0
0.80673587	0	0
0.80199923	0	0
0.797262591	0	0
0.792525952	0	0
0.787789313	0	0
0.783052674	0	0
0.778316034	0	0
0.773579395	0	0
0.768842756	0	0
0.764106117	0	0
0.759369478	0	0
0.754632838	0	0
0.761660885	0	0.035294058
0.775224899	0	0.09019602
0.788788913	0	0.145097982
0.802352927	0	0.199999944
0.815916941	0	0.254901906
0.829480956	0	0.309803868
0.84304497	0	0.36470583
0.856608984	0	0.419607792
0.870172998	0	0.474509753
0.883737012	0	0.529411715
0.897301026	0	0.584313677
0.91086504	0	0.639215639
0.924429054	0	0.694117601
0.937993068	0	0.749019563
0.951557083	0	0.803921525
0.965121097	0	0.858823487
0.978685111	0	0.913725448
0.992249125	0	0.96862741
0.990588251	0.007843124	0.995017309
0.968627466	0.026143778	0.983391012
0.946666682	0.044444432	0.971764714
0.924705897	0.062745086	0.960138416
0.902745112	0.08104574	0.948512118
0.880784327	0.099346394	0.93688582
0.858823543	0.117647048	0.925259523
0.836862758	0.135947702	0.913633225
0.814901973	0.154248356	0.902006927
0.792941188	0.17254901	0.890380629
0.770980404	0.190849664	0.878754331
0.749019619	0.209150318	0.867128033
0.727058834	0.227450972	0.855501736
0.705098049	0.245751626	0.843875438
0.683137265	0.26405228	0.83224914
0.66117648	0.282352933	0.820622842
0.639215695	0.300653587	0.808996544
0.61725491	0.318954241	0.797370247
0.592941188	0.329411771	0.778961953
0.560000011	0.311111117	0.735686289
0.527058834	0.292810463	0.692410625
0.494117657	0.274509809	0.649134961
0.46117648	0.256209155	0.605859297
0.428235303	0.237908501	0.562583633
0.395294126	0.219607848	0.519307969
0.362352948	0.201307194	0.476032305
0.329411771	0.18300654	0.432756641
0.296470594	0.164705886	0.389480977
0.263529417	0.146405232	0.346205313
0.23058824	0.128104578	0.302929649
0.197647063	0.109803924	0.259653984
0.164705886	0.09150327	0.21637832
0.131764709	0.073202616	0.173102656
0.098823531	0.054901962	0.129826992
0.065882354	0.036601308	0.086551328
0.032941177	0.018300654	0.043275664
0	0	0
